district_id,district_alt_id,division_id,division_type,address_1,address_2,address_3,address_4,is_abroad,cancelled,lat,lng,division_is_covid,election_type,total_registered_voters,total_registered_voters_men,total_registered_voters_women,election_numeric_id,total_votes,participated_ocr_traditional,participated_ocr_confidence_traditional,invalid_ballots_ocr_traditional,invalid_ballots_ocr_confidence_traditional,participated_cec,participated_men_cec,participated_women_cec,invalid_ballots_ocr_confidence_electronic,invalid_ballots_ocr_electronic,participated_ocr_confidence_electronic,participated_ocr_electronic,c_participated,c_invalid_ballots,protocols_traditional,protocols_electronic,CAND3,CAND4,CAND5,CAND6,CAND8,CAND9,CAND10,CAND12,CAND16,CAND17,CAND20,CAND21,CAND23,CAND25,CAND26,CAND27,CAND36,CAND41
36,36 ბორჯომი,00.36.05,electronic,#1 საჯარო სკოლა,#1 საჯარო სკოლა,წმინდა ნინოს ქ.#2,,False,False,41.84113409958754, 43.378321075393615,,proportional,1698,754,944,57,1054,1071.0,0.8333333333333333,17.0,1.0,1072,482,590,1.0,17.0,1.0,1071.0,1072,17.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/92915898-0e37-4ff2-838d-0c2a863ebbe4,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/92915898-0e37-4ff2-838d-0c2a863ebbe4,3,86,58,4,34,96,13,0,9,1,2,0,0,82,0,1,41,624
36,36 ბორჯომი,00.36.06,electronic,#4 საჯარო სკოლა,#4 საჯარო სკოლა,გრ. ხანცთელის ქ. #35,,False,False,41.83354449390222, 43.3743338693115,,proportional,1765,819,946,57,994,1008.0,0.8333333333333333,14.0,0.8333333333333333,1008,479,529,1.0,15.0,1.0,1008.0,1008,15.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/8581cf54-b463-4dfa-9a85-0439c23fd605,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/8581cf54-b463-4dfa-9a85-0439c23fd605,2,118,81,3,41,107,4,3,8,2,1,1,0,63,1,3,34,522
36,36 ბორჯომი,00.36.07,electronic,#3 საბავშვო ბაღი,#3 საბავშვო ბაღი,მესხეთის ქ.#39,,False,False,41.83334044467329, 43.36643442318723,,proportional,1025,427,598,57,593,,,5.0,1.0,598,271,327,1.0,5.0,1.0,598.0,598,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d8b9a18a-4511-49fc-a635-27ecf0a0becb,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d8b9a18a-4511-49fc-a635-27ecf0a0becb,1,71,59,1,23,41,2,2,4,1,0,1,1,27,2,1,20,336
36,36 ბორჯომი,00.36.08,electronic,საჯარო სკოლა,საჯარო სკოლა,მესხეთის ქ.#87,,False,False,41.828432029872786, 43.35175181469731,,proportional,819,399,420,57,434,441.0,0.8333333333333333,7.0,0.8333333333333333,441,214,227,1.0,7.0,1.0,441.0,441,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d0c82034-f580-45ca-940d-deb3d7180c2e,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d0c82034-f580-45ca-940d-deb3d7180c2e,1,31,30,4,23,49,15,1,4,1,3,0,0,40,0,3,12,217
36,36 ბორჯომი,00.36.09,electronic,საჯარო სკოლა,საჯარო სკოლა,დ.ახალდაბა  რუსთაველის ქ#25,,False,False,41.930094927442596, 43.484772192493246,,proportional,1703,819,884,57,1002,1009.0,1.0,7.0,1.0,1009,545,464,1.0,7.0,1.0,1009.0,1009,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e26ca45b-907f-4f4a-b4cb-eb2db1c33132,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e26ca45b-907f-4f4a-b4cb-eb2db1c33132,4,49,53,6,46,72,7,2,7,0,1,0,0,45,0,2,21,687
36,36 ბორჯომი,00.36.10,traditional,კინოთეატრი,კინოთეატრი,დ.ბაკურიანი  აღმაშენებლის ქ#5,,False,False,41.74980762574614, 43.528427116621934,,proportional,997,466,531,57,622,633.0,1.0,11.0,1.0,633,316,317,,,,,633,11.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/cf079c26-ef5d-4fd8-b2ac-579fa721d217,,1,29,34,2,28,48,5,0,5,0,3,2,1,28,2,1,14,419
36,36 ბორჯომი,00.36.11,traditional,კინოთეატრი,კინოთეატრი,დ.ბაკურიანი  აღმაშენებლის ქ#5,,False,False,41.74974517525936, 43.528224664597396,,proportional,1144,514,630,57,696,702.0,1.0,7.0,1.0,702,599,103,,,,,702,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d4ee4421-0835-4ae7-9596-79f8a71421c6,,2,49,60,2,25,47,4,1,2,0,1,0,0,43,1,1,14,444
36,36 ბორჯომი,00.36.12,traditional,საჯარო სკოლა,საჯარო სკოლა,დაბა ანდეზიტი,,False,False,41.73446099031791, 43.4705297002472,,proportional,337,176,161,57,215,221.0,0.8333333333333333,6.0,1.0,216,118,98,,,,,216,6.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/fc4c1f27-b769-45c2-8318-43846451c0b1,,0,10,22,1,6,10,0,0,1,0,2,0,0,14,1,0,1,147
36,36 ბორჯომი,00.36.13,electronic,კულტურის სახლი,კულტურის სახლი,დ. წაღვერი  აღმაშენებლის ქ.#25,,False,False,41.79880576200925, 43.48257179036201,,proportional,1633,761,872,57,1067,1083.0,0.8333333333333333,15.0,0.8333333333333333,1083,536,547,1.0,15.0,1.0,1082.0,1083,15.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6cd6da14-fa1e-40ee-9b27-5a8df47fcca7,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6cd6da14-fa1e-40ee-9b27-5a8df47fcca7,0,82,76,6,34,68,14,0,8,3,1,0,1,63,1,4,19,687
36,36 ბორჯომი,00.36.14,traditional,საჯარო სკოლა,საჯარო სკოლა,სოფ. ბალანთა,,False,False,41.61682123969073, 43.54362071296691,,proportional,345,177,168,57,205,211.0,0.8333333333333333,5.0,1.0,211,108,103,,,,,211,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/0e532597-3903-425d-a59b-d9ddf6e25ccd,,0,10,22,2,5,5,0,0,0,0,0,1,0,10,0,4,0,146
36,36 ბორჯომი,00.36.15,electronic,საჯარო სკოლა,საჯარო სკოლა,სოფ. დვირი,,False,False,41.7747403034622, 43.26224237680435,,proportional,1316,617,699,57,841,848.0,1.0,7.0,1.0,848,447,401,1.0,7.0,1.0,848.0,848,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e87091d1-fbbb-4dc0-81a2-56acf88edc7b,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e87091d1-fbbb-4dc0-81a2-56acf88edc7b,4,37,52,4,16,46,4,2,4,1,1,3,1,37,0,3,11,615
36,36 ბორჯომი,00.36.16,electronic,საჯარო სკოლა,საჯარო სკოლა,სოფ. ჭობისხევი,,False,False,41.7771089, 43.30127970000001,,proportional,660,330,330,57,385,388.0,0.8333333333333333,3.0,1.0,388,212,176,1.0,2.0,1.0,387.0,388,2.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d7d90402-fffb-404c-a48a-6bb276412d86,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d7d90402-fffb-404c-a48a-6bb276412d86,1,26,22,2,19,37,7,3,3,0,0,0,0,24,0,1,6,234
36,36 ბორჯომი,00.36.17,traditional,საჯარო სკოლა,საჯარო სკოლა,სოფ. ტაბაწყური,,False,False,41.66491283585406, 43.62046553743437,,proportional,526,270,256,57,217,219.0,0.8333333333333333,2.0,1.0,219,106,113,,,,,219,2.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/dae4af2b-0dfc-4c48-b223-ea679d5808ec,,0,1,10,2,0,10,0,0,0,0,0,1,0,0,0,0,0,193
36,36 ბორჯომი,00.36.18,traditional,საჯარო სკოლა,საჯარო სკოლა,სოფ. ტაძრისი,,False,False,41.73418139893137, 43.27431912523956,,proportional,1656,836,820,57,1090,1096.0,0.8333333333333333,6.0,1.0,1096,605,491,,,,,1096,6.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/1363dbc4-f9cf-4d8d-aff2-1ea942af3f3d,,5,91,96,3,37,97,8,0,10,6,3,2,1,83,0,8,13,627
36,36 ბორჯომი,00.36.19,electronic,საბავშვო ბაღი,საბავშვო ბაღი,სოფ. ტბა,,False,False,41.79973510447408, 43.44330406169353,,proportional,1103,520,583,57,722,731.0,0.8333333333333333,9.0,1.0,731,396,335,1.0,9.0,1.0,731.0,731,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/1348fcc1-bf24-49bc-856c-c0fea9105775,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/1348fcc1-bf24-49bc-856c-c0fea9105775,2,42,53,4,30,51,3,1,10,1,5,0,2,41,1,6,19,451
36,36 ბორჯომი,00.36.20,electronic,კულტურის სახლი,კულტურის სახლი,სოფ. ყვიბისი,,False,False,41.86028445835601, 43.42148780822754,,proportional,1389,668,721,57,909,925.0,0.8333333333333333,16.0,0.8333333333333333,925,477,448,1.0,16.0,1.0,918.0,925,16.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/c5798064-7f63-4106-9625-3d67a442eb45,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/c5798064-7f63-4106-9625-3d67a442eb45,5,62,112,7,33,68,4,2,10,2,3,3,0,54,0,3,30,511
36,36 ბორჯომი,00.36.21,electronic,საჯარო სკოლა,საჯარო სკოლა,სოფ. კორტანეთი,,False,False,41.893312657408956, 43.44320476332085,,proportional,642,305,337,57,432,438.0,0.8333333333333333,6.0,1.0,435,221,214,1.0,6.0,1.0,438.0,435,6.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a2bf946d-d33d-42a9-a843-31999d728c62,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a2bf946d-d33d-42a9-a843-31999d728c62,1,29,47,2,18,57,6,0,2,1,1,1,0,27,0,0,12,228
36,36 ბორჯომი,00.36.22,electronic,საჯარო სკოლა,საჯარო სკოლა,სოფ. რველი,,False,False,41.8756037, 43.41849290000005,,proportional,658,315,343,57,442,451.0,1.0,9.0,1.0,451,234,217,1.0,9.0,1.0,451.0,451,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/ea69c4b5-37ed-4dce-bffe-9036b6693725,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/ea69c4b5-37ed-4dce-bffe-9036b6693725,1,26,30,6,26,27,7,2,6,0,3,1,0,32,2,0,5,268
36,36 ბორჯომი,00.36.23,traditional,საჯარო სკოლა,საჯარო სკოლა,სოფ. ციხისჯვარი,,False,False,41.71807643303229, 43.44103528227845,,proportional,644,296,348,57,260,,,,,264,139,125,,,,,264,,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/89b63854-31c7-4b28-89d1-048eca6d3b33,,0,6,19,0,0,11,0,0,0,0,0,1,0,6,0,0,7,210
36,36 ბორჯომი,00.36.24,traditional,მოლითის სასოფლო კლუბი,მოლითის სასოფლო კლუბი,სოფ. მოლითი,,False,False,41.64557529205727, 43.58779630185245,,proportional,182,91,91,57,74,74.0,1.0,0.0,1.0,74,39,35,,,,,74,0.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/ce7b24d4-41f2-48f7-a9ec-63a5648ed4eb,,0,7,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,56
37,37 ახალციხე,00.37.01,electronic,ქალაქ ახალციხის #3 საჯარო სკოლა,ქალაქ ახალციხის #3 საჯარო სკოლა,ქალაქის ახალციხე  შოთა რუსთაველის  ქ.#12,,False,False,41.64131487131612, 42.985872010671216,,proportional,2169,949,1220,57,1357,1368.0,0.8333333333333333,11.0,1.0,1362,615,747,1.0,11.0,1.0,1368.0,1362,11.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d126704a-5028-435a-9010-1d7136d0c590,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d126704a-5028-435a-9010-1d7136d0c590,5,168,141,3,25,119,7,1,4,5,1,1,0,87,1,2,48,739
37,37 ახალციხე,00.37.02,electronic,ქალაქ ახალციხის #6 საბავშვო ბაგა–ბაღი,ქალაქ ახალციხის #6 საბავშვო ბაგა–ბაღი,ქალაქი ახალციხე  ივერიელის ქ. # 48,,False,False,41.63609271087776, 42.99083972105411,,proportional,2460,1126,1334,57,1479,1501.0,1.0,22.0,0.8333333333333333,1482,682,800,1.0,22.0,1.0,1501.0,1482,22.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/f940352b-1bd7-4363-97e8-1410006bb28b,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/f940352b-1bd7-4363-97e8-1410006bb28b,5,133,113,9,13,71,5,1,7,1,4,3,0,75,1,3,29,1006
37,37 ახალციხე,00.37.03,electronic,ქალაქ ახალციხის #5 საბავშვო ბაღი,ქალაქ ახალციხის #5 საბავშვო ბაღი,ქალაქი ახალციხე  ასპინძის ქ. #47,,False,False,41.64213306993158, 42.99303625942162,,proportional,1159,521,638,57,798,812.0,0.8333333333333333,14.0,0.8333333333333333,812,366,446,1.0,14.0,1.0,797.0,812,14.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9bb84f78-3961-4a53-8114-fd3097e288f6,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9bb84f78-3961-4a53-8114-fd3097e288f6,0,97,76,4,13,64,3,0,10,0,2,1,0,55,0,2,13,458
37,37 ახალციხე,00.37.04,electronic,ქალაქ ახალციხის #1 საჯარო სკოლა,ქალაქ ახალციხის #1 საჯარო სკოლა,ქალაქი ახალციხე  პაატა მიქუტიშვილის  ქ. # 2,,False,False,41.64031090679622, 42.98007130622864,,proportional,2327,1075,1252,57,1387,1414.0,1.0,27.0,1.0,1414,665,749,1.0,27.0,1.0,1414.0,1414,27.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a1508ebc-dd9b-4b86-9b75-749b598aad12,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a1508ebc-dd9b-4b86-9b75-749b598aad12,1,166,141,5,16,115,2,0,4,2,2,4,2,74,1,2,36,814
37,37 ახალციხე,00.37.05,electronic,ახალციხის ციხე (რაბათის ციხე),ახალციხის ციხე (რაბათის ციხე),ქალაქი ახალციხე   ხარისჭირაშვილის ქ. #1,,False,False,41.64263259339928, 42.977891382063696,,proportional,1149,524,625,57,662,673.0,0.8333333333333333,11.0,0.8333333333333333,673,331,342,1.0,11.0,1.0,673.0,673,11.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2cb666e1-67b6-4149-87d7-2d1762c32cb0,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2cb666e1-67b6-4149-87d7-2d1762c32cb0,2,96,87,0,12,31,0,1,5,1,1,1,0,31,0,0,18,376
37,37 ახალციხე,00.37.06,electronic,კერძო საკუთრება,კერძო საკუთრება,თამარაშვილის ქ. N 27,,False,False,41.644355737112555, 42.98431313567725,,proportional,1033,481,552,57,661,665.0,0.8333333333333333,4.0,0.8333333333333333,665,305,360,1.0,4.0,1.0,665.0,665,4.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/7ee9ae70-dcc5-4881-82ba-0b75e9509273,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/7ee9ae70-dcc5-4881-82ba-0b75e9509273,3,98,66,1,8,49,4,1,7,1,1,0,2,46,0,1,18,355
37,37 ახალციხე,00.37.07,electronic,ქალაქ ახალციხის #4 საჯარო სკოლა,ქალაქ ახალციხის #4 საჯარო სკოლა,ქალაქი ახალციხე  დავით აღმაშენებლის ქ. #63,,False,False,41.65391819292579, 43.016325574647155,,proportional,673,318,355,57,403,410.0,0.8333333333333333,7.0,1.0,410,196,214,1.0,7.0,1.0,410.0,410,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/dbf1cb5e-b53b-4c80-9ab9-6136319c99e6,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/dbf1cb5e-b53b-4c80-9ab9-6136319c99e6,2,26,48,0,3,18,3,0,5,0,0,3,0,20,0,2,8,265
37,37 ახალციხე,00.37.08,electronic,ს/ჯ სახ.  უნივერსიტეტის 2 კორპუსი,ს/ჯ სახ.  უნივერსიტეტის 2 კორპუსი,ქალაქი ახალციხე  შოთა რუსთაველის   122,,False,False,41.63931042123569, 43.00133300569267,,proportional,2192,1023,1169,57,1465,1477.0,0.8333333333333333,12.0,1.0,1468,704,764,1.0,12.0,1.0,1477.0,1468,12.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4982cb59-3210-4fdf-bc7d-17a6a2a9ae79,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4982cb59-3210-4fdf-bc7d-17a6a2a9ae79,1,215,168,11,21,110,7,1,12,0,1,1,1,105,2,4,38,767
37,37 ახალციხე,00.37.09,electronic,ქალაქ ვალის #1 საჯარო სკოლა,ქალაქ ვალის #1 საჯარო სკოლა,ქალაქი ვალე  ვალე; 9 აპრილის ქ. #3,,False,False,41.6192073021915, 42.876393832369786,,proportional,1220,619,601,57,810,818.0,1.0,8.0,1.0,795,412,383,1.0,8.0,1.0,818.0,795,8.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e4072e88-3248-4f3f-b4a6-3b59bdf80db6,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e4072e88-3248-4f3f-b4a6-3b59bdf80db6,0,137,146,3,13,77,5,1,2,2,2,1,0,56,0,2,17,346
37,37 ახალციხე,00.37.10,electronic,ქალაქ ვალის საქალაქო კულტურის სახლი,ქალაქ ვალის საქალაქო კულტურის სახლი,ქალაქი ვალე  სტალისნის ქ#16,,False,False,41.61815682555581, 42.88246710533316,,proportional,2001,909,1092,57,1194,1222.0,1.0,28.0,1.0,1222,572,650,1.0,28.0,1.0,1222.0,1222,28.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a9160fb6-f23d-4afd-a805-0e25c1cffde3,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a9160fb6-f23d-4afd-a805-0e25c1cffde3,2,241,163,5,19,93,4,1,3,2,3,0,0,59,1,1,20,577
37,37 ახალციხე,00.37.11,electronic,ქალაქ ვალის #4 საჯარო სკოლა,ქალაქ ვალის #4 საჯარო სკოლა,ქალაქი ვალე  აკაკი წერეთლის ქ#22,,False,False,41.639219850850075, 42.886263232921316,,proportional,323,145,178,57,211,213.0,1.0,2.0,1.0,213,92,121,1.0,2.0,1.0,213.0,213,2.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2fcf88c1-76ef-4711-80ee-e2cf4abcd299,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2fcf88c1-76ef-4711-80ee-e2cf4abcd299,0,6,15,0,1,7,1,0,0,0,0,0,0,2,0,0,1,178
37,37 ახალციხე,00.37.12,electronic,სოფ. საყუნეთის  ახალგაზრდული ცენტრი,სოფ. საყუნეთის  ახალგაზრდული ცენტრი,სოფ. საყუნეთი,,False,False,41.68638635852537, 43.12759116081626,,proportional,1357,713,644,57,933,939.0,1.0,6.0,0.8333333333333333,939,499,440,1.0,6.0,1.0,939.0,939,6.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b2e1f2a4-a4fa-49e6-b45d-4920007522cf,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b2e1f2a4-a4fa-49e6-b45d-4920007522cf,1,59,121,4,25,76,5,1,13,0,6,0,0,59,0,2,6,555
37,37 ახალციხე,00.37.13,electronic,სოფ. ანდრიაწმინდის საჯარო სკოლა,სოფ. ანდრიაწმინდის საჯარო სკოლა,სოფ. ანდრიაწმინდა,,False,False,41.58130331109201, 43.03255157382507,,proportional,475,235,240,57,335,,,7.0,0.8333333333333333,328,165,163,1.0,7.0,1.0,342.0,328,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/63bd8934-2afb-42b3-9f82-abe469b9e793,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/63bd8934-2afb-42b3-9f82-abe469b9e793,1,28,27,3,13,25,0,0,1,0,0,1,1,20,1,2,4,208
37,37 ახალციხე,00.37.14,traditional,სოფ. აწყურის სასოფლო კულტურის სახლი,სოფ. აწყურის სასოფლო კულტურის სახლი,სოფ. აწყური,,False,False,41.72906808154022, 43.16002078944042,,proportional,1049,528,521,57,719,726.0,0.8333333333333333,7.0,0.8333333333333333,726,395,331,,,,,726,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/96a4627d-b0af-4396-9a9e-159cb12969ca,,0,68,75,0,21,43,1,0,1,0,1,1,1,38,1,1,11,456
37,37 ახალციხე,00.37.15,electronic,სოფ. ანის საჯარო სკოლა,სოფ. ანის საჯარო სკოლა,სოფ. ანი,,False,False,41.70886369766279, 42.918568613119774,,proportional,683,353,330,57,470,478.0,1.0,7.0,1.0,459,260,199,1.0,8.0,1.0,478.0,459,8.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/da7d60c1-69f8-4451-a992-a7c15547d14e,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/da7d60c1-69f8-4451-a992-a7c15547d14e,2,34,55,2,8,43,0,0,3,2,2,0,0,19,0,1,7,292
37,37 ახალციხე,00.37.16,electronic,სოფ. კლდის ახალგაზრდული ცენტრი,სოფ. კლდის ახალგაზრდული ცენტრი,სოფ. კლდე,,False,False,41.677477814072056, 43.029360820625456,,proportional,1342,675,667,57,906,978.0,1.0,72.0,0.8333333333333333,896,477,419,1.0,12.0,1.0,917.0,896,12.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/bc3e5f6d-0e07-4a71-ade1-d41a845df94d,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/bc3e5f6d-0e07-4a71-ade1-d41a845df94d,4,106,123,8,23,51,2,0,7,1,3,0,0,54,0,2,18,504
37,37 ახალციხე,00.37.17,electronic,სოფ. ჭაჭარაქის საჯარო სკოლა,სოფ. ჭაჭარაქის საჯარო სკოლა,სოფ. ჭაჭარაქი,,False,False,41.63746424870518, 43.04016253188154,,proportional,982,492,490,57,688,695.0,1.0,7.0,1.0,695,371,324,1.0,7.0,1.0,695.0,695,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/278f53af-6f09-4029-b067-86c1bdf1cbd6,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/278f53af-6f09-4029-b067-86c1bdf1cbd6,2,49,75,0,7,50,6,1,3,1,2,3,1,43,2,4,14,425
37,37 ახალციხე,00.37.18,electronic,სოფ. პატარა პამაჯის საჯარო სკოლა,სოფ. პატარა პამაჯის საჯარო სკოლა,სოფ. პატარა პამაჯი,,False,False,41.615589787524236, 42.91805925763295,,proportional,988,434,554,57,574,579.0,1.0,5.0,1.0,579,261,318,1.0,5.0,1.0,579.0,579,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e76a31ad-7b22-450a-a90b-8dff6d43091d,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e76a31ad-7b22-450a-a90b-8dff6d43091d,2,26,27,1,2,3,1,0,0,2,2,0,0,4,2,0,1,501
37,37 ახალციხე,00.37.19,electronic,სოფ. საძელის საჯარო სკოლა,სოფ. საძელის საჯარო სკოლა,სოფ. საძელი,,False,False,41.622451436645754, 42.94540423648765,,proportional,434,190,244,57,298,299.0,1.0,1.0,0.8333333333333333,286,129,157,1.0,1.0,1.0,299.0,286,1.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6d2d8727-459c-482c-9fbf-8f312d8d3d13,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6d2d8727-459c-482c-9fbf-8f312d8d3d13,0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,291
37,37 ახალციხე,00.37.20,electronic,სოფ სვირის ახალგაზრდული ცენტრი; ბიბლიოთეკა,სოფ სვირის ახალგაზრდული ცენტრი; ბიბლიოთეკა,სოფ. სვირი,,False,False,41.707576236106604, 42.9939031336356,,proportional,708,362,346,57,465,470.0,0.8333333333333333,5.0,1.0,470,257,213,1.0,5.0,1.0,470.0,470,5.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/569ade59-6674-425d-a61d-735262d08c13,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/569ade59-6674-425d-a61d-735262d08c13,1,67,65,5,3,46,3,1,1,0,1,0,0,17,0,1,5,249
37,37 ახალციხე,00.37.21,electronic,სოფ. სხვილისის საჯარო სკოლა,სოფ. სხვილისის საჯარო სკოლა,სოფ. სხვილისი,,False,False,41.64173115280118, 42.93830622627022,,proportional,1485,712,773,57,818,,,19.0,1.0,837,400,437,1.0,19.0,1.0,837.0,837,19.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d02d39ad-0721-4441-a0cf-de9ef258d377,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d02d39ad-0721-4441-a0cf-de9ef258d377,1,48,92,3,14,29,2,1,2,0,0,1,0,16,0,1,5,603
37,37 ახალციხე,00.37.22,electronic,სოფ.ურავლის ახალგაზრდული ცენტრი,სოფ.ურავლის ახალგაზრდული ცენტრი,სოფ. ურაველი,,False,False,41.55442031737621, 43.073300686831715,,proportional,1611,822,789,57,1116,1135.0,1.0,19.0,1.0,1135,631,504,1.0,19.0,1.0,1134.0,1135,19.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/15457f6b-77d0-4fec-a747-e00a91c9a2cb,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/15457f6b-77d0-4fec-a747-e00a91c9a2cb,2,105,163,9,32,60,10,0,8,5,4,2,1,64,0,1,24,626
37,37 ახალციხე,00.37.23,electronic,სოფ. ფერსის საბავშვო ბაღი,სოფ. ფერსის საბავშვო ბაღი,სოფ. ფერსა,,False,False,41.69978617000346, 43.07473662418466,,proportional,804,414,390,57,553,561.0,1.0,7.0,1.0,561,301,260,1.0,8.0,1.0,561.0,561,8.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d53b8fe6-f26e-48b7-a6eb-1571bb412018,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d53b8fe6-f26e-48b7-a6eb-1571bb412018,0,78,62,2,8,43,1,0,3,0,2,1,0,30,0,2,6,315
37,37 ახალციხე,00.37.24,electronic,სოფ. წყალთბილის საჯარო სკოლა მე-2 სართული,სოფ. წყალთბილის საჯარო სკოლა მე-2 სართული,სოფ. წყალთბილა,,False,False,41.585869514167385, 42.871361414672506,,proportional,1179,500,679,57,633,637.0,0.8333333333333333,4.0,1.0,637,285,352,1.0,4.0,1.0,637.0,637,4.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/1450ab86-d043-46cc-8200-4a8451ae2def,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/1450ab86-d043-46cc-8200-4a8451ae2def,3,3,39,2,3,13,1,1,1,0,0,1,0,1,1,1,2,561
37,37 ახალციხე,00.37.25,electronic,#1 საბავშვო ბაგა–ბაღი 2-ე სართული,#1 საბავშვო ბაგა–ბაღი 2-ე სართული,ვარძიის ჩიხი ქ. #4,,False,False,41.6392462, 42.9985911,,proportional,1317,612,705,57,795,805.0,0.8333333333333333,,,805,365,440,1.0,10.0,1.0,805.0,805,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4e3b3034-1ea4-4055-b31f-34cd67ec2613,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4e3b3034-1ea4-4055-b31f-34cd67ec2613,3,100,118,3,9,56,3,1,3,1,2,1,0,59,1,2,24,409
